cash_request_id,amount,status,created_at,created_at_month,created_at_year,cohort,user_id,transfer_type,fees_total_amount
10835,100,money_back,2020-08-04 15:23:02.445300+00:00,8,2020,2020-08,30169,instant,0
2650,100,money_back,2020-06-06 11:20:02.905338+00:00,6,2020,2020-06,10970,regular,10
8838,100,money_back,2020-07-18 12:22:18.276403+00:00,7,2020,2020-07,34134,regular,0
2605,100,money_back,2020-06-05 08:28:13.166030+00:00,6,2020,2020-06,11261,regular,5
8243,100,money_back,2020-07-15 15:25:40.481934+00:00,7,2020,2020-07,8008,regular,0
12967,100,money_back,2020-08-18 16:51:51.770843+00:00,8,2020,2020-08,5175,regular,0
10729,100,money_back,2020-08-03 19:26:26.403853+00:00,8,2020,2020-08,34026,instant,5
8566,100,money_back,2020-07-16 21:40:40.741723+00:00,7,2020,2020-07,13771,regular,0
10640,50,money_back,2020-08-03 08:11:16.359617+00:00,8,2020,2020-08,35244,instant,15
9902,100,money_back,2020-07-28 18:32:11.980517+00:00,7,2020,2020-07,14362,instant,5
10610,100,money_back,2020-08-02 22:44:27.339838+00:00,8,2020,2020-08,14795,regular,0
9212,50,money_back,2020-07-21 08:49:39.829653+00:00,7,2020,2020-07,32731,regular,45
12041,100,money_back,2020-08-11 16:51:39.308930+00:00,8,2020,2020-08,17650,instant,5
10368,100,money_back,2020-07-31 20:03:01.546692+00:00,7,2020,2020-07,17421,instant,5
10748,100,money_back,2020-08-04 05:47:41.308932+00:00,8,2020,2020-08,31751,instant,0
10418,100,money_back,2020-08-01 06:53:36.166467+00:00,8,2020,2020-08,6385,instant,5
10727,50,money_back,2020-08-03 19:05:58.714878+00:00,8,2020,2020-08,17627,instant,5
10421,100,money_back,2020-08-01 07:27:57.812577+00:00,8,2020,2020-08,8752,regular,0
10726,100,money_back,2020-08-03 18:45:02.044268+00:00,8,2020,2020-08,11712,regular,0
8032,100,money_back,2020-07-14 18:40:47.022577+00:00,7,2020,2020-07,23300,regular,0
10376,100,money_back,2020-07-31 20:23:00.542581+00:00,7,2020,2020-07,33097,regular,0
26769,25,money_back,2020-10-31 15:41:01.605364+00:00,10,2020,2020-10,66670,instant,5
10423,100,money_back,2020-08-01 07:44:50.049980+00:00,8,2020,2020-08,12848,regular,0
10240,100,money_back,2020-07-31 09:44:22.924541+00:00,7,2020,2020-07,34372,regular,0
6212,100,money_back,2020-07-02 05:23:36.111018+00:00,7,2020,2020-07,9552,regular,0
14228,100,money_back,2020-09-01 19:44:47.064671+00:00,9,2020,2020-09,26482,instant,5
9526,50,money_back,2020-07-23 16:52:11.304841+00:00,7,2020,2020-07,20838,regular,0
19004,100,money_back,2020-10-03 08:01:39.604425+00:00,10,2020,2020-10,19882,instant,5
12137,50,money_back,2020-08-12 08:58:39.667887+00:00,8,2020,2020-08,10432,regular,5
10312,100,money_back,2020-07-31 16:22:15.655641+00:00,7,2020,2020-07,27632,instant,15
8244,100,money_back,2020-07-15 15:28:21.869018+00:00,7,2020,2020-07,10028,regular,25
4247,100,money_back,2020-06-19 16:30:57.069768+00:00,6,2020,2020-06,11641,regular,5
9074,50,money_back,2020-07-20 12:07:17.723500+00:00,7,2020,2020-07,17890,regular,0
5523,100,money_back,2020-06-26 17:21:00.782076+00:00,6,2020,2020-06,4411,regular,10
12969,50,money_back,2020-08-18 17:03:16.380648+00:00,8,2020,2020-08,12934,instant,5
9968,100,money_back,2020-07-29 09:17:50.264352+00:00,7,2020,2020-07,34350,instant,5
4105,100,money_back,2020-06-19 05:29:49.328834+00:00,6,2020,2020-06,16391,regular,5
14369,100,money_back,2020-09-03 13:22:24.260955+00:00,9,2020,2020-09,7445,instant,10
21197,50,money_back,2020-10-15 04:56:49.523321+00:00,10,2020,2020-10,57899,instant,5
14570,100,money_back,2020-09-04 18:14:39.009751+00:00,9,2020,2020-09,21240,instant,5
8245,100,money_back,2020-07-15 15:29:24.126234+00:00,7,2020,2020-07,6744,regular,10
12042,100,money_back,2020-08-11 16:51:40.960969+00:00,8,2020,2020-08,235,instant,30
3947,80,money_back,2020-06-18 14:14:48.583527+00:00,6,2020,2020-06,18342,regular,5
14502,100,money_back,2020-09-04 10:28:04.113355+00:00,9,2020,2020-09,6732,instant,5
14036,100,money_back,2020-08-29 11:38:51.488545+00:00,8,2020,2020-08,21582,instant,5
14259,100,money_back,2020-09-02 08:36:31.554947+00:00,9,2020,2020-09,18830,instant,5
10772,100,money_back,2020-08-04 09:44:49.229685+00:00,8,2020,2020-08,24409,instant,5
13067,100,money_back,2020-08-19 11:44:21.122246+00:00,8,2020,2020-08,11391,instant,5
8997,100,money_back,2020-07-19 22:39:12.885396+00:00,7,2020,2020-07,24752,regular,0
8334,100,money_back,2020-07-15 20:45:23.353298+00:00,7,2020,2020-07,20836,regular,0
8558,100,money_back,2020-07-16 20:29:34.862748+00:00,7,2020,2020-07,33147,regular,0
6743,100,money_back,2020-07-06 09:40:10.101915+00:00,7,2020,2020-07,20258,regular,5
8833,40,money_back,2020-07-18 11:34:35.348034+00:00,7,2020,2020-07,22365,regular,0
10461,100,money_back,2020-08-01 13:02:25.727821+00:00,8,2020,2020-08,13672,instant,5
11046,100,money_back,2020-08-06 00:15:44.313831+00:00,8,2020,2020-08,25332,instant,5
6396,100,money_back,2020-07-03 06:25:05.002969+00:00,7,2020,2020-07,17846,regular,0
9622,100,money_back,2020-07-24 15:56:57.804185+00:00,7,2020,2020-07,8042,regular,0
10939,100,money_back,2020-08-05 09:30:19.231299+00:00,8,2020,2020-08,33027,regular,0
9075,100,money_back,2020-07-20 12:09:28.488058+00:00,7,2020,2020-07,20537,regular,0
18536,100,money_back,2020-09-30 10:19:30.050503+00:00,9,2020,2020-09,53083,instant,5
17920,100,money_back,2020-09-26 06:47:04.849797+00:00,9,2020,2020-09,50309,instant,10
10313,100,money_back,2020-07-31 16:24:02.760575+00:00,7,2020,2020-07,5776,instant,5
14260,100,money_back,2020-09-02 08:49:40.108347+00:00,9,2020,2020-09,20571,instant,5
26640,50,money_back,2020-10-31 09:37:33.392449+00:00,10,2020,2020-10,99827,instant,5
8569,100,money_back,2020-07-16 22:06:43.835321+00:00,7,2020,2020-07,5284,regular,0
19135,100,money_back,2020-10-04 11:00:44.550633+00:00,10,2020,2020-10,38478,instant,5
6021,100,money_back,2020-06-30 18:35:52.309135+00:00,6,2020,2020-06,5183,regular,0
8998,100,money_back,2020-07-19 22:39:22.751568+00:00,7,2020,2020-07,8623,regular,0
6783,100,money_back,2020-07-06 14:51:33.679838+00:00,7,2020,2020-07,9781,regular,0
9076,100,money_back,2020-07-20 12:22:28.733403+00:00,7,2020,2020-07,11084,regular,0
5103,100,money_back,2020-06-25 10:06:49.723965+00:00,6,2020,2020-06,10566,regular,5
8442,100,money_back,2020-07-16 09:48:11.929706+00:00,7,2020,2020-07,9572,regular,0
8995,100,money_back,2020-07-19 22:25:42.342739+00:00,7,2020,2020-07,34320,regular,5
8841,50,money_back,2020-07-18 12:25:18.404136+00:00,7,2020,2020-07,21248,regular,5
6432,100,money_back,2020-07-03 10:45:01.918122+00:00,7,2020,2020-07,11296,regular,10
9214,50,money_back,2020-07-21 09:18:49.853418+00:00,7,2020,2020-07,16112,regular,5
21846,100,money_back,2020-10-17 17:50:25.604792+00:00,10,2020,2020-10,77334,instant,5
14889,100,money_back,2020-09-07 01:57:47.526378+00:00,9,2020,2020-09,430,instant,5
10885,100,money_back,2020-08-04 21:08:51.433111+00:00,8,2020,2020-08,17341,regular,0
10186,100,money_back,2020-07-30 15:50:10.503680+00:00,7,2020,2020-07,35044,instant,5
26566,100,money_back,2020-10-31 03:02:32.852503+00:00,10,2020,2020-10,87479,instant,5
16322,100,money_back,2020-09-16 00:03:41.871903+00:00,9,2020,2020-09,7034,instant,5
9529,100,money_back,2020-07-23 16:57:30.092740+00:00,7,2020,2020-07,21429,regular,10
10314,100,money_back,2020-07-31 16:27:59.133964+00:00,7,2020,2020-07,4636,instant,5
14038,50,money_back,2020-08-29 12:03:12.659452+00:00,8,2020,2020-08,4376,instant,10
6142,100,money_back,2020-07-01 14:03:51.629112+00:00,7,2020,2020-07,8752,regular,0
14612,100,money_back,2020-09-05 04:35:21.447551+00:00,9,2020,2020-09,9163,instant,15
9421,100,money_back,2020-07-22 15:45:17.789397+00:00,7,2020,2020-07,15532,regular,0
9077,100,money_back,2020-07-20 12:22:56.597878+00:00,7,2020,2020-07,34326,regular,0
21852,100,money_back,2020-10-17 19:26:40.103070+00:00,10,2020,2020-10,77447,instant,5
14891,100,money_back,2020-09-07 03:42:09.135873+00:00,9,2020,2020-09,34496,instant,10
7370,50,money_back,2020-07-09 18:01:32.660865+00:00,7,2020,2020-07,14098,regular,10
7032,100,money_back,2020-07-07 22:58:11.956674+00:00,7,2020,2020-07,9163,regular,0
8768,100,money_back,2020-07-17 21:12:29.481088+00:00,7,2020,2020-07,10894,regular,0
10425,100,money_back,2020-08-01 07:57:50.444305+00:00,8,2020,2020-08,6567,instant,5
6471,100,money_back,2020-07-03 14:57:50.781232+00:00,7,2020,2020-07,12749,regular,0
9078,100,money_back,2020-07-20 12:28:28.715946+00:00,7,2020,2020-07,34259,regular,0
18886,50,money_back,2020-10-02 13:12:59.506116+00:00,10,2020,2020-10,30606,instant,5
9216,100,money_back,2020-07-21 09:25:56.818142+00:00,7,2020,2020-07,27076,regular,0
5358,100,money_back,2020-06-25 16:11:02.519443+00:00,6,2020,2020-06,15806,regular,5
13069,100,money_back,2020-08-19 11:54:07.164013+00:00,8,2020,2020-08,32801,regular,0
10463,100,money_back,2020-08-01 13:14:32.679447+00:00,8,2020,2020-08,160,instant,5
7961,100,money_back,2020-07-14 11:10:47.114046+00:00,7,2020,2020-07,32758,regular,0
7257,100,money_back,2020-07-09 02:56:54.420106+00:00,7,2020,2020-07,7884,regular,0
6893,100,money_back,2020-07-07 11:08:11.321756+00:00,7,2020,2020-07,26764,regular,0
6634,100,money_back,2020-07-05 07:59:06.142375+00:00,7,2020,2020-07,17141,regular,0
8699,50,money_back,2020-07-17 15:26:11.961741+00:00,7,2020,2020-07,30255,regular,0
7140,100,money_back,2020-07-08 12:06:54.329887+00:00,7,2020,2020-07,3046,regular,0
6281,100,money_back,2020-07-02 12:28:04.287612+00:00,7,2020,2020-07,20222,regular,5
7066,100,money_back,2020-07-08 06:49:54.349633+00:00,7,2020,2020-07,12487,regular,0
9137,100,money_back,2020-07-20 18:36:57.561275+00:00,7,2020,2020-07,13077,regular,0
6815,60,money_back,2020-07-06 20:57:21.219369+00:00,7,2020,2020-07,10516,regular,0
23294,25,money_back,2020-10-23 07:28:57.766996+00:00,10,2020,2020-10,45891,instant,15
8149,100,money_back,2020-07-15 11:45:11.674412+00:00,7,2020,2020-07,25927,regular,0
7547,100,money_back,2020-07-11 01:26:23.860084+00:00,7,2020,2020-07,17473,regular,0
14039,100,money_back,2020-08-29 12:18:41.235755+00:00,8,2020,2020-08,8955,instant,5
9929,100,money_back,2020-07-29 01:02:07.655723+00:00,7,2020,2020-07,10775,regular,0
4581,100,money_back,2020-06-22 07:33:10.595947+00:00,6,2020,2020-06,3934,regular,0
8572,30,money_back,2020-07-16 22:20:40.232141+00:00,7,2020,2020-07,25563,regular,0
7633,50,money_back,2020-07-11 17:09:25.649296+00:00,7,2020,2020-07,31746,regular,0
10426,50,money_back,2020-08-01 07:58:10.047509+00:00,8,2020,2020-08,5061,instant,5
6596,100,money_back,2020-07-04 15:04:37.862523+00:00,7,2020,2020-07,13292,regular,5
8844,60,money_back,2020-07-18 12:39:32.384863+00:00,7,2020,2020-07,16097,regular,0
23684,25,money_back,2020-10-23 17:06:14.366751+00:00,10,2020,2020-10,82214,instant,10
6745,100,money_back,2020-07-06 09:47:03.116266+00:00,7,2020,2020-07,18591,regular,0
6701,100,money_back,2020-07-05 21:00:42.587728+00:00,7,2020,2020-07,7387,regular,0
6519,100,money_back,2020-07-03 20:45:17.449027+00:00,7,2020,2020-07,15559,regular,0
6425,100,money_back,2020-07-03 09:46:54.902468+00:00,7,2020,2020-07,9002,regular,0
6795,100,money_back,2020-07-06 16:20:45.747608+00:00,7,2020,2020-07,19308,regular,0
4733,100,money_back,2020-06-23 06:02:10.113181+00:00,6,2020,2020-06,9198,regular,0
6895,100,money_back,2020-07-07 11:27:11.808541+00:00,7,2020,2020-07,22477,regular,0
9291,100,money_back,2020-07-21 16:42:30.715930+00:00,7,2020,2020-07,231,regular,0
10427,100,money_back,2020-08-01 08:13:52.736935+00:00,8,2020,2020-08,12679,instant,15
11105,100,money_back,2020-08-06 10:49:37.569426+00:00,8,2020,2020-08,14093,instant,5
26408,25,money_back,2020-10-30 15:05:26.702652+00:00,10,2020,2020-10,73677,instant,5
10775,100,money_back,2020-08-04 10:00:12.918020+00:00,8,2020,2020-08,10567,regular,0
14614,50,money_back,2020-09-05 05:30:11.293069+00:00,9,2020,2020-09,29711,instant,5
24203,100,money_back,2020-10-24 20:41:45.858471+00:00,10,2020,2020-10,23741,instant,5
10083,50,money_back,2020-07-30 09:22:54.554513+00:00,7,2020,2020-07,34270,instant,10
9630,100,money_back,2020-07-24 17:21:06.491216+00:00,7,2020,2020-07,30800,regular,0
21097,100,money_back,2020-10-14 14:41:13.262854+00:00,10,2020,2020-10,52661,instant,5
7725,100,money_back,2020-07-12 22:14:19.951996+00:00,7,2020,2020-07,20211,regular,10
11047,100,money_back,2020-08-06 00:26:57.968345+00:00,8,2020,2020-08,6916,instant,5
10189,20,money_back,2020-07-30 16:03:25.445605+00:00,7,2020,2020-07,34967,regular,5
7263,100,money_back,2020-07-09 04:37:14.769780+00:00,7,2020,2020-07,7460,regular,0
13070,100,money_back,2020-08-19 11:54:47.902390+00:00,8,2020,2020-08,18550,instant,5
8250,100,money_back,2020-07-15 15:38:08.929920+00:00,7,2020,2020-07,13921,regular,5
10888,100,money_back,2020-08-04 21:48:24.535254+00:00,8,2020,2020-08,11722,regular,0
8150,100,money_back,2020-07-15 12:00:25.129044+00:00,7,2020,2020-07,33588,regular,0
12046,100,money_back,2020-08-11 17:06:48.503714+00:00,8,2020,2020-08,21105,instant,5
10675,100,money_back,2020-08-03 11:54:27.205851+00:00,8,2020,2020-08,33075,instant,10
9218,100,money_back,2020-07-21 09:31:52.229474+00:00,7,2020,2020-07,15979,regular,0
9219,100,money_back,2020-07-21 09:37:40.014861+00:00,7,2020,2020-07,34111,regular,0
10676,50,money_back,2020-08-03 12:02:34.190179+00:00,8,2020,2020-08,25747,instant,5
8846,100,money_back,2020-07-18 12:55:12.749643+00:00,7,2020,2020-07,34139,regular,0
10428,100,money_back,2020-08-01 08:14:20.188026+00:00,8,2020,2020-08,19471,instant,5
14264,100,money_back,2020-09-02 09:33:31.229449+00:00,9,2020,2020-09,4844,instant,5
16113,100,money_back,2020-09-14 19:39:41.642556+00:00,9,2020,2020-09,27292,instant,5
8361,100,money_back,2020-07-15 22:49:43.798873+00:00,7,2020,2020-07,11704,regular,5
15478,100,money_back,2020-09-10 05:28:19.088717+00:00,9,2020,2020-09,17454,instant,10
10889,100,money_back,2020-08-04 22:01:45.305245+00:00,8,2020,2020-08,31746,regular,0
14615,50,money_back,2020-09-05 05:34:09.587087+00:00,9,2020,2020-09,36585,instant,10
9008,100,money_back,2020-07-20 06:08:23.906018+00:00,7,2020,2020-07,2751,regular,0
7460,100,money_back,2020-07-10 10:08:24.537483+00:00,7,2020,2020-07,17045,regular,20
10383,100,money_back,2020-07-31 20:57:08.860818+00:00,7,2020,2020-07,34995,instant,20
17458,100,money_back,2020-09-23 12:15:14.052755+00:00,9,2020,2020-09,47008,instant,20
9532,100,money_back,2020-07-23 17:17:51.685676+00:00,7,2020,2020-07,29728,regular,0
14573,100,money_back,2020-09-04 18:39:46.886861+00:00,9,2020,2020-09,27873,instant,5
9667,50,money_back,2020-07-25 09:40:52.477600+00:00,7,2020,2020-07,22884,regular,25
16325,50,money_back,2020-09-16 00:50:34.049834+00:00,9,2020,2020-09,42001,instant,5
10319,100,money_back,2020-07-31 16:40:04.831463+00:00,7,2020,2020-07,12768,regular,5
21919,100,money_back,2020-10-18 10:02:08.462605+00:00,10,2020,2020-10,78216,instant,5
16186,100,money_back,2020-09-15 08:06:37.317664+00:00,9,2020,2020-09,42351,instant,15
9973,100,money_back,2020-07-29 09:39:13.050642+00:00,7,2020,2020-07,34030,instant,15
23296,100,money_back,2020-10-23 07:37:48.167394+00:00,10,2020,2020-10,51930,instant,5
10384,100,money_back,2020-07-31 20:59:44.969723+00:00,7,2020,2020-07,92,instant,5
9425,100,money_back,2020-07-22 16:04:41.079437+00:00,7,2020,2020-07,2417,regular,0
9081,100,money_back,2020-07-20 13:02:24.294125+00:00,7,2020,2020-07,34173,regular,0
13072,50,money_back,2020-08-19 12:10:19.845244+00:00,8,2020,2020-08,20421,instant,45
10429,100,money_back,2020-08-01 08:24:17.747438+00:00,8,2020,2020-08,15831,regular,0
10975,100,money_back,2020-08-05 13:58:15.891557+00:00,8,2020,2020-08,7445,instant,35
8574,100,money_back,2020-07-16 23:13:14.200806+00:00,7,2020,2020-07,16613,regular,0
9533,30,money_back,2020-07-23 17:34:56.576185+00:00,7,2020,2020-07,2142,regular,0
8252,100,money_back,2020-07-15 15:44:56.536893+00:00,7,2020,2020-07,21982,regular,0
9136,80,money_back,2020-07-20 18:33:05.329896+00:00,7,2020,2020-07,4884,regular,5
2958,100,money_back,2020-06-11 03:56:04.350702+00:00,6,2020,2020-06,5291,regular,20
23293,100,money_back,2020-10-23 07:20:16.880086+00:00,10,2020,2020-10,80812,instant,5
4984,100,money_back,2020-06-24 14:22:03.999119+00:00,6,2020,2020-06,21292,regular,5
9082,50,money_back,2020-07-20 13:06:49.530321+00:00,7,2020,2020-07,33437,regular,5
10259,100,money_back,2020-07-31 12:15:44.865660+00:00,7,2020,2020-07,9399,regular,0
14393,50,money_back,2020-09-03 16:10:02.096589+00:00,9,2020,2020-09,31004,instant,5
14617,100,money_back,2020-09-05 05:51:17.435736+00:00,9,2020,2020-09,2611,instant,5
18749,100,money_back,2020-10-01 16:01:19.804547+00:00,10,2020,2020-10,27985,instant,5
6727,100,money_back,2020-07-06 07:23:30.275317+00:00,7,2020,2020-07,23661,regular,60
8848,100,money_back,2020-07-18 13:12:36.317380+00:00,7,2020,2020-07,23961,regular,0
10678,100,money_back,2020-08-03 12:05:20.877464+00:00,8,2020,2020-08,11111,regular,20
12039,100,money_back,2020-08-11 16:39:35.226576+00:00,8,2020,2020-08,35725,instant,5
10976,100,money_back,2020-08-05 14:03:18.713728+00:00,8,2020,2020-08,2827,regular,0
10385,100,money_back,2020-07-31 21:08:01.356416+00:00,7,2020,2020-07,4510,instant,0
10320,100,money_back,2020-07-31 16:46:27.714401+00:00,7,2020,2020-07,9330,regular,0
21963,50,money_back,2020-10-18 14:26:47.995630+00:00,10,2020,2020-10,54237,instant,5
9395,50,money_back,2020-07-22 12:01:12.627495+00:00,7,2020,2020-07,28127,regular,15
14266,100,money_back,2020-09-02 09:40:35.227180+00:00,9,2020,2020-09,15957,regular,0
11107,100,money_back,2020-08-06 10:57:40.885152+00:00,8,2020,2020-08,30054,instant,5
21908,100,money_back,2020-10-18 09:03:06.274805+00:00,10,2020,2020-10,34620,instant,5
9535,100,money_back,2020-07-23 17:51:55.096604+00:00,7,2020,2020-07,274,regular,0
10079,100,money_back,2020-07-30 08:38:50.858589+00:00,7,2020,2020-07,6656,regular,0
20730,100,money_back,2020-10-13 05:35:39.146909+00:00,10,2020,2020-10,67372,instant,10
10386,100,money_back,2020-07-31 21:10:17.864546+00:00,7,2020,2020-07,15806,regular,0
10321,100,money_back,2020-07-31 16:47:34.107451+00:00,7,2020,2020-07,25583,regular,0
9222,100,money_back,2020-07-21 09:52:27.958416+00:00,7,2020,2020-07,4314,regular,15
10118,50,money_back,2020-07-30 11:31:54.613538+00:00,7,2020,2020-07,24040,instant,5
9781,50,money_back,2020-07-27 14:20:32.670436+00:00,7,2020,2020-07,34364,regular,0
24194,25,money_back,2020-10-24 20:10:22.953745+00:00,10,2020,2020-10,87631,instant,10
9634,50,money_back,2020-07-24 17:50:08.218413+00:00,7,2020,2020-07,30959,regular,0
8154,100,money_back,2020-07-15 12:15:43.681984+00:00,7,2020,2020-07,9278,regular,5
10778,50,money_back,2020-08-04 10:17:44.736402+00:00,8,2020,2020-08,27538,instant,5
9001,100,money_back,2020-07-20 01:31:50.328172+00:00,7,2020,2020-07,8985,regular,0
23972,25,money_back,2020-10-24 09:53:57.163602+00:00,10,2020,2020-10,51017,instant,5
16187,100,money_back,2020-09-15 08:17:39.846323+00:00,9,2020,2020-09,41580,instant,25
8254,100,money_back,2020-07-15 15:45:59.330961+00:00,7,2020,2020-07,3197,regular,0
8576,100,money_back,2020-07-16 23:57:31.613955+00:00,7,2020,2020-07,2186,regular,0
11108,50,money_back,2020-08-06 10:57:51.741815+00:00,8,2020,2020-08,18244,instant,10
9976,100,money_back,2020-07-29 09:54:09.384153+00:00,7,2020,2020-07,6613,instant,5
21904,100,money_back,2020-10-18 08:46:11.710126+00:00,10,2020,2020-10,77586,instant,5
16413,50,money_back,2020-09-16 11:14:16.166886+00:00,9,2020,2020-09,42327,instant,10
16455,50,money_back,2020-09-16 15:08:21.982702+00:00,9,2020,2020-09,29342,instant,10
10892,100,money_back,2020-08-04 23:28:50.653084+00:00,8,2020,2020-08,14800,instant,25
9428,100,money_back,2020-07-22 16:38:09.253837+00:00,7,2020,2020-07,13971,regular,0
10431,100,money_back,2020-08-01 09:05:26.157389+00:00,8,2020,2020-08,20821,instant,10
7054,100,money_back,2020-07-08 05:30:44.685141+00:00,7,2020,2020-07,1106,regular,0
6348,100,money_back,2020-07-02 20:58:14.146623+00:00,7,2020,2020-07,17341,regular,0
10680,100,money_back,2020-08-03 12:21:20.290906+00:00,8,2020,2020-08,33133,instant,5
11109,50,money_back,2020-08-06 10:58:35.955464+00:00,8,2020,2020-08,28022,instant,10
16721,100,money_back,2020-09-18 08:07:56.545957+00:00,9,2020,2020-09,26604,instant,15
25552,25,money_back,2020-10-28 12:31:16.528488+00:00,10,2020,2020-10,68307,instant,5
9223,100,money_back,2020-07-21 10:00:09.911085+00:00,7,2020,2020-07,34462,regular,10
10322,100,money_back,2020-07-31 16:47:44.208453+00:00,7,2020,2020-07,16037,regular,0
11173,50,money_back,2020-08-06 15:38:01.557365+00:00,8,2020,2020-08,31128,instant,5
8577,100,money_back,2020-07-17 00:05:45.478984+00:00,7,2020,2020-07,17240,regular,0
8255,100,money_back,2020-07-15 15:47:08.764817+00:00,7,2020,2020-07,10177,regular,5
10119,100,money_back,2020-07-30 11:35:26.415801+00:00,7,2020,2020-07,13454,instant,5
10388,100,money_back,2020-07-31 21:16:58.964935+00:00,7,2020,2020-07,16787,instant,0
8004,100,money_back,2020-07-14 15:07:39.278587+00:00,7,2020,2020-07,33340,regular,0
8156,100,money_back,2020-07-15 12:18:03.703619+00:00,7,2020,2020-07,23164,regular,0
23988,100,money_back,2020-10-24 10:22:03.610602+00:00,10,2020,2020-10,21854,instant,5
11110,100,money_back,2020-08-06 11:01:22.468976+00:00,8,2020,2020-08,21433,instant,10
8892,100,money_back,2020-07-18 19:38:29.077288+00:00,7,2020,2020-07,12486,regular,0
23596,100,money_back,2020-10-23 16:21:18.437616+00:00,10,2020,2020-10,3017,instant,5
9537,50,money_back,2020-07-23 18:22:26.282087+00:00,7,2020,2020-07,30327,regular,5
7664,100,money_back,2020-07-12 07:35:52.338552+00:00,7,2020,2020-07,8796,regular,0
8256,100,money_back,2020-07-15 15:51:28.773266+00:00,7,2020,2020-07,20129,regular,0
8578,60,money_back,2020-07-17 00:06:23.510769+00:00,7,2020,2020-07,9422,regular,0
9301,100,money_back,2020-07-21 18:04:13.529157+00:00,7,2020,2020-07,29639,regular,0
9224,100,money_back,2020-07-21 10:02:30.038464+00:00,7,2020,2020-07,15487,regular,5
12052,50,money_back,2020-08-11 17:40:39.539137+00:00,8,2020,2020-08,35710,instant,5
14618,60,money_back,2020-09-05 06:06:27.595832+00:00,9,2020,2020-09,25105,instant,5
10486,100,money_back,2020-08-01 16:36:42.873789+00:00,8,2020,2020-08,13104,regular,25
10323,100,money_back,2020-07-31 16:48:53.987738+00:00,7,2020,2020-07,12898,regular,10
9002,100,money_back,2020-07-20 02:44:05.471731+00:00,7,2020,2020-07,3160,regular,0
9378,100,money_back,2020-07-22 10:09:02.104701+00:00,7,2020,2020-07,12189,regular,0
7472,100,money_back,2020-07-10 11:46:28.785077+00:00,7,2020,2020-07,30473,regular,0
9860,30,money_back,2020-07-28 12:44:24.353243+00:00,7,2020,2020-07,23414,instant,10
13217,50,money_back,2020-08-19 16:50:33.416379+00:00,8,2020,2020-08,31538,instant,5
8257,100,money_back,2020-07-15 15:51:50.161565+00:00,7,2020,2020-07,3108,regular,0
14270,100,money_back,2020-09-02 10:32:31.805388+00:00,9,2020,2020-09,16356,instant,15
18543,100,money_back,2020-09-30 10:42:01.403168+00:00,9,2020,2020-09,54237,instant,5
10980,100,money_back,2020-08-05 14:33:53.320021+00:00,8,2020,2020-08,12441,regular,0
2456,100,money_back,2020-06-02 07:23:18.153121+00:00,6,2020,2020-06,10886,regular,15
9455,50,money_back,2020-07-22 20:48:51.049739+00:00,7,2020,2020-07,11783,regular,0
10195,100,money_back,2020-07-30 17:09:13.760130+00:00,7,2020,2020-07,34582,regular,5
12139,100,money_back,2020-08-12 09:12:52.760601+00:00,8,2020,2020-08,34457,instant,5
23299,100,money_back,2020-10-23 07:54:37.006532+00:00,10,2020,2020-10,44404,instant,5
11111,100,money_back,2020-08-06 11:02:33.069048+00:00,8,2020,2020-08,5924,regular,10
12979,100,money_back,2020-08-18 17:33:21.080988+00:00,8,2020,2020-08,12486,instant,5
9538,100,money_back,2020-07-23 18:23:25.280482+00:00,7,2020,2020-07,8787,regular,5
20998,100,money_back,2020-10-14 08:30:15.562582+00:00,10,2020,2020-10,24030,regular,0
26753,50,money_back,2020-10-31 14:29:07.378331+00:00,10,2020,2020-10,101692,instant,5
11112,100,money_back,2020-08-06 11:03:38.259404+00:00,8,2020,2020-08,24950,instant,20
23300,50,money_back,2020-10-23 07:55:31.572470+00:00,10,2020,2020-10,75856,instant,5
23973,100,money_back,2020-10-24 09:58:50.020725+00:00,10,2020,2020-10,89687,instant,5
14620,100,money_back,2020-09-05 06:10:05.203010+00:00,9,2020,2020-09,34094,regular,0
5078,100,money_back,2020-06-25 05:48:57.028668+00:00,6,2020,2020-06,19986,regular,30
10683,50,money_back,2020-08-03 13:01:15.908624+00:00,8,2020,2020-08,26619,regular,5
9638,50,money_back,2020-07-24 18:30:32.495201+00:00,7,2020,2020-07,31679,regular,0
8158,100,money_back,2020-07-15 12:26:01.097702+00:00,7,2020,2020-07,7808,regular,5
9226,100,money_back,2020-07-21 10:39:34.592522+00:00,7,2020,2020-07,553,regular,0
8599,100,money_back,2020-07-17 07:47:23.850725+00:00,7,2020,2020-07,3032,regular,0
12054,100,money_back,2020-08-11 17:47:20.413449+00:00,8,2020,2020-08,30920,instant,10
9785,100,money_back,2020-07-27 14:50:29.264613+00:00,7,2020,2020-07,31004,regular,0
10734,100,money_back,2020-08-03 20:35:16.024139+00:00,8,2020,2020-08,21050,instant,20
9431,100,money_back,2020-07-22 17:20:59.764810+00:00,7,2020,2020-07,9308,regular,10
10434,50,money_back,2020-08-01 09:19:07.494952+00:00,8,2020,2020-08,17777,instant,5
9139,100,money_back,2020-07-20 18:50:24.634921+00:00,7,2020,2020-07,7641,regular,0
11097,100,money_back,2020-08-06 09:34:50.369090+00:00,8,2020,2020-08,565,instant,10
23583,25,money_back,2020-10-23 16:20:06.490636+00:00,10,2020,2020-10,33693,instant,10
